date,broker,product,flow_text,flow_direction_cn,flow_direction,flow_value,abs_flow_value,action
2026-05-15,东方财富,三十债,"流空 710,052,000",流空,short,-710052000,710052000,建仓过程
2026-05-15,东方财富,沪银,"流多 199,701,720",流多,long,199701720,199701720,建仓过程
2026-05-15,东方财富,氧化铝,"流多 126,975,040",流多,long,126975040,126975040,建仓过程
2026-05-15,东方财富,鸡蛋,"流多 84,665,430",流多,long,84665430,84665430,建仓过程
2026-05-15,东方财富,玻璃,"流多 54,390,980",流多,long,54390980,54390980,建仓过程
2026-05-15,东方财富,焦煤,"流多 45,306,360",流多,long,45306360,45306360,建仓过程
2026-05-15,东方财富,碳酸锂,"流空 36,672,000",流空,short,-36672000,36672000,建仓过程
2026-05-15,东方财富,合成橡胶,"流多 36,192,500",流多,long,36192500,36192500,建仓过程
2026-05-15,东方财富,燃料油,"流空 31,845,870",流空,short,-31845870,31845870,建仓过程
2026-05-15,东方财富,不锈钢,"流空 22,364,300",流空,short,-22364300,22364300,建仓过程
2026-05-15,东方财富,生猪,"流多 19,732,960",流多,long,19732960,19732960,建仓过程
2026-05-15,东方财富,多晶硅,"流空 13,852,710",流空,short,-13852710,13852710,建仓过程
2026-05-15,东方财富,烧碱,"流空 11,811,600",流空,short,-11811600,11811600,建仓过程
2026-05-15,东方财富,玉米,"流多 7,366,060",流多,long,7366060,7366060,建仓过程
2026-05-15,国泰君安,500中证,"流空 2,857,347,442",流空,short,-2857347442,2857347442,建仓过程
2026-05-15,国泰君安,五债,"流空 2,173,368,600",流空,short,-2173368600,2173368600,建仓过程
2026-05-15,国泰君安,300沪深,"流空 1,875,440,400",流空,short,-1875440400,1875440400,建仓过程
2026-05-15,国泰君安,二债,"流空 1,455,205,760",流空,short,-1455205760,1455205760,建仓过程
2026-05-15,国泰君安,棉花,"流空 1,157,143,375",流空,short,-1157143375,1157143375,建仓过程
2026-05-15,国泰君安,沪金,"流空 1,157,074,320",流空,short,-1157074320,1157074320,建仓过程
2026-05-15,国泰君安,沪银,"流空 659,504,640",流空,short,-659504640,659504640,建仓过程
2026-05-15,国泰君安,三十债,"流空 631,410,000",流空,short,-631410000,631410000,建仓过程
2026-05-15,国泰君安,50上证,"流空 581,827,071",流空,short,-581827071,581827071,建仓过程
2026-05-15,国泰君安,沪锡,"流空 543,039,570",流空,short,-543039570,543039570,建仓过程
2026-05-15,国泰君安,1000中证,"流空 543,012,270",流空,short,-543012270,543012270,建仓过程
2026-05-15,国泰君安,碳酸锂,"流多 530,654,560",流多,long,530654560,530654560,建仓过程
2026-05-15,国泰君安,白糖,"流空 485,879,010",流空,short,-485879010,485879010,建仓过程
2026-05-15,国泰君安,沪镍,"流多 468,743,870",流多,long,468743870,468743870,建仓过程
2026-05-15,国泰君安,焦煤,"流空 462,028,050",流空,short,-462028050,462028050,建仓过程
2026-05-15,国泰君安,热卷,"流多 383,747,970",流多,long,383747970,383747970,建仓过程
2026-05-15,国泰君安,菜粕,"流空 362,438,600",流空,short,-362438600,362438600,建仓过程
2026-05-15,国泰君安,铁矿石,"流多 331,806,500",流多,long,331806500,331806500,建仓过程
2026-05-15,国泰君安,鸡蛋,"流空 293,512,460",流空,short,-293512460,293512460,建仓过程
2026-05-15,国泰君安,合成橡胶,"流空 284,876,975",流空,short,-284876975,284876975,建仓过程
2026-05-15,国泰君安,菜油,"流空 278,796,960",流空,short,-278796960,278796960,建仓过程
2026-05-15,国泰君安,沪铝,"流空 273,424,225",流空,short,-273424225,273424225,建仓过程
2026-05-15,国泰君安,沪铜,"流空 267,884,900",流空,short,-267884900,267884900,建仓过程
2026-05-15,国泰君安,豆粕,"流空 259,878,060",流空,short,-259878060,259878060,建仓过程
2026-05-15,国泰君安,甲醇,"流多 243,464,030",流多,long,243464030,243464030,建仓过程
2026-05-15,国泰君安,豆油,"流空 225,373,800",流空,short,-225373800,225373800,建仓过程
2026-05-15,国泰君安,螺纹钢,"流空 215,798,870",流空,short,-215798870,215798870,建仓过程
2026-05-15,国泰君安,棕榈油,"流多 201,933,860",流多,long,201933860,201933860,建仓过程
2026-05-15,国泰君安,塑料,"流多 177,991,670",流多,long,177991670,177991670,建仓过程
2026-05-15,国泰君安,PTA,"流多 174,514,900",流多,long,174514900,174514900,建仓过程
2026-05-15,国泰君安,20号胶,"流多 161,215,800",流多,long,161215800,161215800,建仓过程
2026-05-15,国泰君安,花生,"流空 113,653,370",流空,short,-113653370,113653370,建仓过程
2026-05-15,国泰君安,沪铅,"流多 107,049,450",流多,long,107049450,107049450,建仓过程
2026-05-15,国泰君安,天然橡胶,"流多 105,605,500",流多,long,105605500,105605500,建仓过程
2026-05-15,国泰君安,纸浆,"流空 101,907,920",流空,short,-101907920,101907920,建仓过程
2026-05-15,国泰君安,乙二醇,"流空 101,074,130",流空,short,-101074130,101074130,建仓过程
2026-05-15,国泰君安,PP,"流多 97,734,140",流多,long,97734140,97734140,建仓过程
2026-05-15,国泰君安,生猪,"流多 96,761,200",流多,long,96761200,96761200,建仓过程
2026-05-15,国泰君安,不锈钢,"流多 94,177,700",流多,long,94177700,94177700,建仓过程
2026-05-15,国泰君安,氧化铝,"流多 93,625,480",流多,long,93625480,93625480,建仓过程
2026-05-15,国泰君安,对二甲苯,"流多 92,029,080",流多,long,92029080,92029080,建仓过程
2026-05-15,国泰君安,硅铁,"流空 88,257,910",流空,short,-88257910,88257910,建仓过程
2026-05-15,国泰君安,苹果,"流多 87,057,000",流多,long,87057000,87057000,建仓过程
2026-05-15,国泰君安,沥青,"流多 80,788,270",流多,long,80788270,80788270,建仓过程
2026-05-15,国泰君安,豆二,"流多 74,657,470",流多,long,74657470,74657470,建仓过程
2026-05-15,国泰君安,玉米,"流空 71,983,940",流空,short,-71983940,71983940,建仓过程
2026-05-15,国泰君安,多晶硅,"流空 61,684,905",流空,short,-61684905,61684905,建仓过程
2026-05-15,国泰君安,瓶片,"流多 59,918,580",流多,long,59918580,59918580,建仓过程
2026-05-15,国泰君安,玻璃,"流空 56,717,280",流空,short,-56717280,56717280,建仓过程
2026-05-15,国泰君安,烧碱,"流空 56,591,760",流空,short,-56591760,56591760,建仓过程
2026-05-15,国泰君安,棉纱,"流空 45,985,050",流空,short,-45985050,45985050,建仓过程
2026-05-15,国泰君安,短纤,"流空 42,154,850",流空,short,-42154850,42154850,建仓过程
2026-05-15,国泰君安,PVC,"流空 40,199,825",流空,short,-40199825,40199825,建仓过程
2026-05-15,国泰君安,锰硅,"流空 32,726,600",流空,short,-32726600,32726600,建仓过程
2026-05-15,国泰君安,沪锌,"流空 27,975,175",流空,short,-27975175,27975175,建仓过程
2026-05-15,国泰君安,工业硅,"流多 26,335,775",流多,long,26335775,26335775,建仓过程
2026-05-15,国泰君安,十债,"流空 25,949,400",流空,short,-25949400,25949400,建仓过程
2026-05-15,国泰君安,尿素,"流多 24,365,500",流多,long,24365500,24365500,建仓过程
2026-05-15,国泰君安,液化气,"流空 24,266,200",流空,short,-24266200,24266200,建仓过程
2026-05-15,国泰君安,燃料油,"流多 23,142,990",流多,long,23142990,23142990,建仓过程
2026-05-15,国泰君安,淀粉,"流空 18,039,760",流空,short,-18039760,18039760,建仓过程
2026-05-15,国泰君安,低硫油,"流多 16,501,910",流多,long,16501910,16501910,建仓过程
2026-05-15,国泰君安,豆一,"流多 9,447,540",流多,long,9447540,9447540,建仓过程
2026-05-15,国泰君安,焦炭,"流多 9,085,000",流多,long,9085000,9085000,建仓过程
2026-05-15,国泰君安,铝合金,"流多 8,985,300",流多,long,8985300,8985300,建仓过程
2026-05-15,国泰君安,苯乙烯,"流多 8,824,955",流多,long,8824955,8824955,建仓过程
2026-05-15,国泰君安,丙烯,"流空 8,118,260",流空,short,-8118260,8118260,建仓过程
2026-05-15,国泰君安,纯碱,"流空 6,454,520",流空,short,-6454520,6454520,建仓过程
2026-05-15,国泰君安,双胶纸,"流空 6,344,640",流空,short,-6344640,6344640,建仓过程
2026-05-15,国泰君安,红枣,"流多 6,313,975",流多,long,6313975,6313975,建仓过程
2026-05-15,徽商期货,纯碱,"流多 399,302,000",流多,long,399302000,399302000,建仓过程
2026-05-15,徽商期货,二债,"流空 330,153,040",流空,short,-330153040,330153040,建仓过程
2026-05-15,徽商期货,甲醇,"流空 277,205,610",流空,short,-277205610,277205610,建仓过程
2026-05-15,徽商期货,硅铁,"流空 107,815,220",流空,short,-107815220,107815220,建仓过程
2026-05-15,徽商期货,菜粕,"流多 92,595,930",流多,long,92595930,92595930,建仓过程
2026-05-15,徽商期货,铁矿石,"流多 88,149,600",流多,long,88149600,88149600,建仓过程
2026-05-15,徽商期货,鸡蛋,"流多 86,607,660",流多,long,86607660,86607660,建仓过程
2026-05-15,徽商期货,沪金,"流空 65,972,400",流空,short,-65972400,65972400,建仓过程
2026-05-15,徽商期货,生猪,"流多 57,272,960",流多,long,57272960,57272960,建仓过程
2026-05-15,徽商期货,PVC,"流空 55,638,750",流空,short,-55638750,55638750,建仓过程
2026-05-15,徽商期货,沪铜,"流空 48,658,800",流空,short,-48658800,48658800,建仓过程
2026-05-15,徽商期货,氧化铝,"流多 32,717,760",流多,long,32717760,32717760,建仓过程
2026-05-15,徽商期货,螺纹钢,"流空 31,996,800",流空,short,-31996800,31996800,建仓过程
2026-05-15,徽商期货,焦煤,"流空 31,650,600",流空,short,-31650600,31650600,建仓过程
2026-05-15,徽商期货,PTA,"流空 30,862,970",流空,short,-30862970,30862970,建仓过程
2026-05-15,徽商期货,苯乙烯,"流空 30,435,270",流空,short,-30435270,30435270,建仓过程
2026-05-15,徽商期货,乙二醇,"流空 29,561,350",流空,short,-29561350,29561350,建仓过程
2026-05-15,徽商期货,工业硅,"流空 25,209,200",流空,short,-25209200,25209200,建仓过程
2026-05-15,徽商期货,玻璃,"流多 23,422,160",流多,long,23422160,23422160,建仓过程
2026-05-15,徽商期货,液化气,"流空 20,151,040",流空,short,-20151040,20151040,建仓过程
2026-05-15,徽商期货,苹果,"流空 19,813,500",流空,short,-19813500,19813500,建仓过程
2026-05-15,徽商期货,豆二,"流多 17,466,120",流多,long,17466120,17466120,建仓过程
2026-05-15,徽商期货,豆一,"流空 16,417,230",流空,short,-16417230,16417230,建仓过程
2026-05-15,徽商期货,碳酸锂,"流多 16,044,000",流多,long,16044000,16044000,建仓过程
2026-05-15,徽商期货,烧碱,"流多 15,433,140",流多,long,15433140,15433140,建仓过程
2026-05-15,徽商期货,豆油,"流多 14,973,960",流多,long,14973960,14973960,建仓过程
2026-05-15,徽商期货,尿素,"流空 12,966,100",流空,short,-12966100,12966100,建仓过程
2026-05-15,徽商期货,塑料,"流多 12,286,395",流多,long,12286395,12286395,建仓过程
2026-05-15,徽商期货,花生,"流空 11,154,720",流空,short,-11154720,11154720,建仓过程
2026-05-15,徽商期货,燃料油,"流多 10,865,820",流多,long,10865820,10865820,建仓过程
2026-05-15,徽商期货,棕榈油,"流多 10,802,670",流多,long,10802670,10802670,建仓过程
2026-05-15,徽商期货,纸浆,"流空 10,176,000",流空,short,-10176000,10176000,建仓过程
2026-05-15,徽商期货,红枣,"流空 9,723,725",流空,short,-9723725,9723725,建仓过程
2026-05-15,徽商期货,豆粕,"流空 8,281,870",流空,short,-8281870,8281870,建仓过程
2026-05-15,摩根大通,300沪深,"流多 2,347,506,540",流多,long,2347506540,2347506540,建仓过程
2026-05-15,摩根大通,1000中证,"流空 1,937,973,280",流空,short,-1937973280,1937973280,建仓过程
2026-05-15,摩根大通,500中证,"流空 1,283,916,812",流空,short,-1283916812,1283916812,建仓过程
2026-05-15,摩根大通,菜油,"流空 777,902,960",流空,short,-777902960,777902960,建仓过程
2026-05-15,摩根大通,棕榈油,"流多 412,656,800",流多,long,412656800,412656800,建仓过程
2026-05-15,摩根大通,豆油,"流空 286,186,360",流空,short,-286186360,286186360,建仓过程
2026-05-15,摩根大通,豆粕,"流多 195,726,200",流多,long,195726200,195726200,建仓过程
2026-05-15,摩根大通,菜粕,"流多 177,816,600",流多,long,177816600,177816600,建仓过程
2026-05-15,摩根大通,PTA,"流多 109,451,300",流多,long,109451300,109451300,建仓过程
2026-05-15,摩根大通,豆二,"流空 106,022,190",流空,short,-106022190,106022190,建仓过程
2026-05-15,摩根大通,花生,"流空 94,117,950",流空,short,-94117950,94117950,建仓过程
2026-05-15,摩根大通,20号胶,"流空 71,511,300",流空,short,-71511300,71511300,建仓过程
2026-05-15,摩根大通,豆一,"流空 43,908,830",流空,short,-43908830,43908830,建仓过程
2026-05-15,摩根大通,天然橡胶,"流空 36,750,000",流空,short,-36750000,36750000,建仓过程
2026-05-15,摩根大通,铁矿石,"流空 24,601,600",流空,short,-24601600,24601600,建仓过程
2026-05-15,摩根大通,沪锌,"流空 10,945,000",流空,short,-10945000,10945000,建仓过程
2026-05-15,高盛期货,沪金,"流空 1,986,455,000",流空,short,-1986455000,1986455000,建仓过程
2026-05-15,高盛期货,菜油,"流空 844,768,200",流空,short,-844768200,844768200,建仓过程
2026-05-15,高盛期货,豆油,"流空 593,261,730",流空,short,-593261730,593261730,建仓过程
2026-05-15,高盛期货,豆粕,"流空 443,427,480",流空,short,-443427480,443427480,建仓过程
2026-05-15,高盛期货,沪铝,"流空 423,434,500",流空,short,-423434500,423434500,建仓过程
2026-05-15,高盛期货,热卷,"流多 362,508,300",流多,long,362508300,362508300,建仓过程
2026-05-15,高盛期货,菜粕,"流空 362,496,810",流空,short,-362496810,362496810,建仓过程
2026-05-15,高盛期货,沪银,"流空 323,627,445",流空,short,-323627445,323627445,建仓过程
2026-05-15,高盛期货,锰硅,"流空 273,590,240",流空,short,-273590240,273590240,建仓过程
2026-05-15,高盛期货,乙二醇,"流多 229,990,150",流多,long,229990150,229990150,建仓过程
2026-05-15,高盛期货,螺纹钢,"流空 206,538,930",流空,short,-206538930,206538930,建仓过程
2026-05-15,高盛期货,沪铜,"流多 181,340,250",流多,long,181340250,181340250,建仓过程
2026-05-15,高盛期货,白糖,"流空 177,930,800",流空,short,-177930800,177930800,建仓过程
2026-05-15,高盛期货,塑料,"流多 175,363,840",流多,long,175363840,175363840,建仓过程
2026-05-15,高盛期货,20号胶,"流多 155,228,850",流多,long,155228850,155228850,建仓过程
2026-05-15,高盛期货,不锈钢,"流多 152,557,000",流多,long,152557000,152557000,建仓过程
2026-05-15,高盛期货,沪锌,"流多 145,819,300",流多,long,145819300,145819300,建仓过程
2026-05-15,高盛期货,豆二,"流空 142,345,640",流空,short,-142345640,142345640,建仓过程
2026-05-15,高盛期货,苯乙烯,"流多 138,348,375",流多,long,138348375,138348375,建仓过程
2026-05-15,高盛期货,甲醇,"流多 138,008,620",流多,long,138008620,138008620,建仓过程
2026-05-15,高盛期货,沪锡,"流空 121,030,770",流空,short,-121030770,121030770,建仓过程
2026-05-15,高盛期货,瓶片,"流多 119,345,610",流多,long,119345610,119345610,建仓过程
2026-05-15,高盛期货,液化气,"流多 112,734,720",流多,long,112734720,112734720,建仓过程
2026-05-15,高盛期货,豆一,"流多 110,547,220",流多,long,110547220,110547220,建仓过程
2026-05-15,高盛期货,棕榈油,"流空 91,090,470",流空,short,-91090470,91090470,建仓过程
2026-05-15,高盛期货,PTA,"流空 83,637,530",流空,short,-83637530,83637530,建仓过程
2026-05-15,高盛期货,对二甲苯,"流多 83,444,000",流多,long,83444000,83444000,建仓过程
2026-05-15,高盛期货,PVC,"流空 79,093,875",流空,short,-79093875,79093875,建仓过程
2026-05-15,高盛期货,短纤,"流空 74,780,920",流空,short,-74780920,74780920,建仓过程
2026-05-15,高盛期货,铁矿石,"流多 63,276,050",流多,long,63276050,63276050,建仓过程
2026-05-15,高盛期货,纯碱,"流空 56,823,700",流空,short,-56823700,56823700,建仓过程
2026-05-15,高盛期货,沪铅,"流空 54,083,400",流空,short,-54083400,54083400,建仓过程
2026-05-15,高盛期货,硅铁,"流空 51,760,720",流空,short,-51760720,51760720,建仓过程
2026-05-15,高盛期货,PP,"流多 48,880,800",流多,long,48880800,48880800,建仓过程
2026-05-15,高盛期货,纸浆,"流空 43,002,040",流空,short,-43002040,43002040,建仓过程
2026-05-15,高盛期货,沥青,"流多 40,323,010",流多,long,40323010,40323010,建仓过程
2026-05-15,高盛期货,玻璃,"流多 21,771,240",流多,long,21771240,21771240,建仓过程
2026-05-15,高盛期货,燃料油,"流空 17,113,860",流空,short,-17113860,17113860,建仓过程
2026-05-15,高盛期货,花生,"流空 15,259,500",流空,short,-15259500,15259500,建仓过程
2026-05-15,高盛期货,沪镍,"流空 14,938,090",流空,short,-14938090,14938090,建仓过程
